question_id,question,gold_answer,predicted_answer,has_gold_answer,predicted_no_answer,em,f1,reader_confidence,no_answer_score,best_span_score,score_margin,error_type
0001-0003-0003,Tên gọi The City of Lights bắt nguồn từ sự việc gì?,"cuối thế kỷ 17, trung tướng cảnh sát đầu tiên của Paris Gabriel Nicolas de La Reynie ra lệnh thắp sáng những khu vực công cộng nhiều tệ nạn của thành phố","nghĩa đen của nó: cuối thế kỷ 17, trung tướng cảnh sát đầu tiên của Paris Gabriel Nicolas de La Reynie ra lệnh thắp sáng những khu vực công cộng nhiều tệ nạn của thành phố",True,False,0,0.9411764705882353,1.0,1.439906120300293,6.589852333068848,-1.439906120300293,SPAN_TOO_LONG
0001-0003-0004,Tên gọi Pháp bắt nguồn từ sự việc gì?,,,False,True,1,1.0,1.0,4.487096786499023,3.900714874267578,-4.487096786499023,CORRECT_NO_ANSWER
0001-0003-0005,Người dân trên thế giới thường gọi Paris với tên khác là gì?,Kinh đô ánh sáng,,True,True,0,0.0,1.0,4.899282932281494,3.7828545570373535,-4.899282932281494,ANSWERABLE_PREDICTED_EMPTY
0001-0004-0001,Làm sao để chuyển tên thành phố thủ đô nước Pháp thành danh từ dùng để chỉ người dân của thành phố này?,thêm hai chữ a và d,"Từ ""parisien"" trong tiếng Pháp là tính từ của Paris",True,False,0,0.0,1.0,-0.2539701461791992,8.896220207214355,0.2539701461791992,WRONG_SPAN
0001-0004-0002,Hai thành phố nào được gọi là thành phố của tình yêu?,"Venezia, Paris",,True,True,0,0.0,1.0,4.523374557495117,4.273318290710449,-4.523374557495117,ANSWERABLE_PREDICTED_EMPTY
0001-0004-0003,Thành phố nào được gọi là thành phố của Hai tình yêu?,,,False,True,1,1.0,1.0,2.603360652923584,6.097904682159424,-2.603360652923584,CORRECT_NO_ANSWER
0001-0005-0001,Nguồn gốc tên gọi Paname bắt nguồn từ đâu?,những chiếc mũ panama,,True,True,0,0.0,1.0,4.115467071533203,4.555332183837891,-4.115467071533203,ANSWERABLE_PREDICTED_EMPTY
0001-0005-0002,Nguồn gốc tên gọi Mỹ bắt nguồn từ đâu?,,,False,True,1,1.0,1.0,4.753951072692871,3.9552392959594727,-4.753951072692871,CORRECT_NO_ANSWER
0001-0005-0003,"Ngọai trừ cái tên Paname, Paris còn có tên gọi khác là gì?",Pantruche,,True,True,0,0.0,1.0,1.8915915489196777,6.685202121734619,-1.8915915489196777,ANSWERABLE_PREDICTED_EMPTY
0001-0006-0001,Con sông nào nằm phía nam Paris?,,,False,True,1,1.0,1.0,3.998249053955078,4.738130569458008,-3.998249053955078,CORRECT_NO_ANSWER
0001-0006-0002,Công trình nào nằm trên đỉnh Montmartre?,nhà thờ Saint-Pierre,đồi Montmartre,True,False,0,0.0,1.0,1.3514175415039062,7.325767517089844,-1.3514175415039062,WRONG_SPAN
0001-0006-0003,Hai nằm giữa Paris trên dòng sông Sen có tên là gì?,Île de la Cité ở phía tây và Île Saint-Louis ở phía đông,,True,True,0,0.0,1.0,3.687851905822754,5.02690315246582,-3.687851905822754,ANSWERABLE_PREDICTED_EMPTY
0001-0006-0004,Con sông nào nằm trong lòng Paris?,Seine,,True,True,0,0.0,1.0,3.90234375,4.826379776000977,-3.90234375,ANSWERABLE_PREDICTED_EMPTY
0001-0006-0005,Hai đảo nằm giữa Seine trên dòng sông Paris có tên là gì?,,Île de la Cité ở phía tây và Île Saint-Louis ở phía đông,False,False,0,0.0,1.0,0.1907367706298828,8.332256317138672,-0.1907367706298828,UNANSWERABLE_FALSE_POSITIVE
0001-0006-0006,Montparnasse nằm ở phía nào của Paris?,phía nam,Montparnasse cao 66 m; Butte aux Cailles 63 m; đồi Sainte-Geneviève 61 m,True,False,0,0.0,1.0,-0.49921131134033203,8.788677215576172,0.49921131134033203,WRONG_SPAN
0001-0006-0007,Công trình nào nằm dưới đỉnh Montmartre?,,đồi Montmartre,False,False,0,0.0,1.0,1.4989023208618164,7.1768903732299805,-1.4989023208618164,UNANSWERABLE_FALSE_POSITIVE
0001-0007-0001,Cách giới hạn nội ô Paris được thay đổi thế nào sau khỏang 150 năm tính từ ngày bức tường thành Thiers được sử dụng cho việc này?,phân định với ngọai ô bằng các đại lộ vành đai dài 35 km,nội ô Paris,True,False,0,0.11764705882352941,1.0,0.29386138916015625,8.318130493164062,-0.29386138916015625,SPAN_TOO_SHORT
0001-0007-0002,"Năm 1844, ngọai ô và nội ô Paris được sát nhập bằng gì?",,các đại lộ vành đai dài 35 km,False,False,0,0.0,1.0,-1.1912670135498047,8.951324462890625,1.1912670135498047,UNANSWERABLE_FALSE_POSITIVE
0001-0007-0003,"Ngày nay, muốn từ nội ô sang ngọai ô Paris, ta thường phải băng qua đâu?",các đại lộ vành đai,,True,True,0,0.0,1.0,1.8363513946533203,6.933852195739746,-1.8363513946533203,ANSWERABLE_PREDICTED_EMPTY
0001-0007-0004,Rừng Vincennes nằm ở đâu của Paris?,Quận 12 ở phía Đông,rừng Vincennes rộng 995 hecta thuộc Quận 12 ở phía Đông,True,False,0,0.625,1.0,0.5034694671630859,7.936699867248535,-0.5034694671630859,SPAN_TOO_LONG
0001-0007-0005,"Năm 1844, ngọai ô và nội ô Paris được ngăn cách bằng gì?",bức tường thành Thiers,bức tường thành Thiers,True,False,1,1.0,1.0,-2.6732468605041504,10.322905540466309,2.6732468605041504,CORRECT
0001-0007-0006,Rừng Paris nằm ở đâu của Vincennes?,,rừng Vincennes,False,False,0,0.0,1.0,1.2438745498657227,7.3208465576171875,-1.2438745498657227,UNANSWERABLE_FALSE_POSITIVE
0001-0008-0001,Bồn Paris là nơi khởi nguồn của nhiều thuyết địa chất nổi tiếng nào?,cổ sinh vật học và giải phẫu so sánh của Georges Cuvier,,True,True,0,0.0,1.0,3.884380340576172,4.855867385864258,-3.884380340576172,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0002,Đâu được xem là nguyên nhân khởi nguồn cho sự hình thành lưu vực sông Seine?,sự tạo thành của dãy Alps,bồn Paris,True,False,0,0.0,1.0,1.714940071105957,6.8325042724609375,-1.714940071105957,WRONG_SPAN
0001-0008-0003,Vì sao các cửa bồn Paris mở khóa lại?,,,False,True,1,1.0,1.0,3.7372007369995117,5.016182899475098,-3.7372007369995117,CORRECT_NO_ANSWER
0001-0008-0004,Sự kiện nào đánh dấu sự hình thành của lưu vực sông Paris và sông Seine?,,bồn Paris,False,False,0,0.0,1.0,-1.228804588317871,9.106571197509766,1.228804588317871,UNANSWERABLE_FALSE_POSITIVE
0001-0008-0005,Bản đồ địa chất được bắt đầu vẽ ở đâu?,Bồn Paris,Bồn Paris,True,False,1,1.0,1.0,1.3735074996948242,7.273768424987793,-1.3735074996948242,CORRECT
0001-0008-0006,Bồn Paris nằm trên bồn những núi nào từ thời Paleozoic?,"khối núi Vosges, khối núi Massif central, khối núi Armorica",,True,True,0,0.0,1.0,3.1252779960632324,5.443877696990967,-3.1252779960632324,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0007,Bồn Paleozoic nằm trên bồn những núi nào từ thời Paris?,,,False,True,1,1.0,1.0,2.056044101715088,6.527562618255615,-2.056044101715088,CORRECT_NO_ANSWER
0001-0008-0008,Bản đồ Đại Tây Dương được bắt đầu vẽ ở đâu?,,,False,True,1,1.0,1.0,2.013373851776123,6.662159442901611,-2.013373851776123,CORRECT_NO_ANSWER
0001-0008-0009,Sự kiện nào đánh dấu sự hình thành của lưu vực sông Loire và sông Seine?,"bồn Paris bị đóng lại, chỉ còn mở ra phía biển Manche và Đại Tây Dương",bồn Paris,True,False,0,0.2222222222222222,1.0,-2.728426456451416,9.802022933959961,2.728426456451416,SPAN_TOO_SHORT
0001-0008-0010,Vì sao các cửa bồn Paris bị khóa lại?,báo trước cho sự hình thành lưu vực sông Loire và sông Seine,,True,True,0,0.0,1.0,3.8158559799194336,4.945069313049316,-3.8158559799194336,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0001,"Ở Paris, CaSO4.2H2O được khai thác nhiều ở đâu?",Montmartre và Bagneux,,True,True,0,0.0,1.0,4.067602634429932,4.773261547088623,-4.067602634429932,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0002,Việc khai thác cát bên sông Sen đã dừng từ lúc nào?,,,False,True,1,1.0,1.0,5.358569622039795,3.540463924407959,-5.358569622039795,CORRECT_NO_ANSWER
0001-0009-0003,Việc khai thác CaCO3 đã từ lâu được di dời từ sông Sen đến đâu?,Oise,,True,True,0,0.0,1.0,4.684786319732666,4.227843761444092,-4.684786319732666,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0004,Sau thế kỷ 15 đá vôi được khai thác nhiều ở đâu trong Paris?,Oise,"Đá vôi được khai thác cho tới thế kỷ 14 ở tả ngạn sông Seine, từ quảng trường Italie tới phố Vaugirard. Ngày nay sự khai thác chuyển về Oise",True,False,0,0.06451612903225806,1.0,1.712986946105957,6.811615943908691,-1.712986946105957,SPAN_TOO_LONG
0001-0009-0005,"Ở Hầm mộ Paris, CaSO4.2H2O được khai thác nhiều ở đâu?",,"đá vôi, thạch cao và đá vôi silic",False,False,0,0.0,1.0,1.6793065071105957,6.835557460784912,-1.6793065071105957,UNANSWERABLE_FALSE_POSITIVE
0001-0009-0006,Việc khai thác đá vôi bên sông Sen đã dừng từ lúc nào?,thế kỷ 14,,True,True,0,0.0,1.0,4.765830993652344,4.101130485534668,-4.765830993652344,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0007,Việc lọai bỏ cặn CaCO3 đã từ lâu được di dời từ sông Sen đến đâu?,,,False,True,1,1.0,1.0,4.983644723892212,3.9530293941497803,-4.983644723892212,CORRECT_NO_ANSWER
0001-0009-0008,Tầng Lutetia được cô đọng bởi gì?,thạch cao và đá vôi,tầng Lutetia với các lớp đọng giàu thạch cao và đá vôi,True,False,0,0.5882352941176471,1.0,0.29765796661376953,8.093864440917969,-0.29765796661376953,SPAN_TOO_LONG
0001-0009-0009,Thành phần bên trong lòng đất Paris chủ yếu là gì?,"đá vôi, thạch cao và đá vôi silic","đá vôi, thạch cao và đá vôi silic",True,False,1,1.0,1.0,0.9983749389648438,7.461637496948242,-0.9983749389648438,CORRECT
0001-0010-0001,Nơi nào nằm trên kênh Seine nối liền bồn Villette và thượng lưu sông Saint-Martin?,,Kênh Saint-Martin,False,False,0,0.0,1.0,-2.6253604888916016,10.091297149658203,2.6253604888916016,UNANSWERABLE_FALSE_POSITIVE
0001-0010-0002,Điểm cuối của kênh Saint-Denis ở đâu?,sông Seine ở phần hạ lưu,Kênh Saint-Martin,True,False,0,0.0,1.0,1.184647560119629,7.354557991027832,-1.184647560119629,WRONG_SPAN
0001-0010-0003,Nơi nào nằm trên kênh Saint-Martin nối liền bồn Villette và thượng lưu sông Seine?,phố Faubourg-du-Temple ở quảng trường Bastille,Saint-Denis,True,False,0,0.0,1.0,-1.267531394958496,9.030500411987305,1.267531394958496,WRONG_SPAN
0001-0010-0004,"Trừ dòng sông Seine, dòng chảy nào qua Paris có phần lộ thiên?",Saint-Martin,"Sông Bièvre phía nam, ngày nay ngầm hòan tòan dưới đất. Kênh Saint-Martin",True,False,0,0.25,1.0,1.6186561584472656,6.736106872558594,-1.6186561584472656,SPAN_TOO_LONG
0001-0010-0005,"Dựa theo bản đồ sông Sen, Paris có hình dạng gì?",,,False,True,1,1.0,1.0,4.068550109863281,4.706577301025391,-4.068550109863281,CORRECT_NO_ANSWER
0001-0010-0006,"Dựa theo bản đồ Paris, sông Sen có hình dạng gì?",cánh cung,,True,True,0,0.0,1.0,3.3126511573791504,5.488118648529053,-3.3126511573791504,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0001,Khí hậu châu Âu có đặc điểm gì?,,,False,True,1,1.0,1.0,2.942493438720703,5.582406997680664,-2.942493438720703,CORRECT_NO_ANSWER
0001-0011-0002,Thời điểm nào nhiệt độ Paris đạt mức cao nhất?,ngày 28 tháng 6 năm 1948,,True,True,0,0.0,1.0,3.1332130432128906,5.488173484802246,-3.1332130432128906,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0003,Nguyên nhân chủ yếu nào tạo nên khí hậu của châu Âu?,,,False,True,1,1.0,1.0,2.6954870223999023,5.918808937072754,-2.6954870223999023,CORRECT_NO_ANSWER
0001-0011-0004,Khí hậu Paris có đặc điểm gì?,"mùa hè mát, trung bình 18°C; mùa đông không quá lạnh, trung bình 6 °C; các mùa đều mưa nhiều và thời tiết thất thường",,True,True,0,0.0,1.0,2.3216538429260254,6.1959357261657715,-2.3216538429260254,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0005,Thời điểm nào nhiệt độ châu Âu đạt mức cao nhất?,,,False,True,1,1.0,1.0,3.9382786750793457,4.688333034515381,-3.9382786750793457,CORRECT_NO_ANSWER
0001-0011-0006,Nguyên nhân chủ yếu nào tạo nên khí hậu của Paris?,đại dương,khí hậu Paris cũng đôi khi đột biến,True,False,0,0.0,1.0,1.5968289375305176,6.919602870941162,-1.5968289375305176,WRONG_SPAN
0001-0012-0001,Ai là người đã chọn Paris làm thủ đô cho nước Pháp?,Clovis I,,True,True,0,0.0,1.0,5.183406114578247,3.5260121822357178,-5.183406114578247,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0002,Paris trở thành nơi thịnh vượng nhất châu Âu vào thời kì nào?,thế kỷ 17,,True,True,0,0.0,1.0,4.9264984130859375,3.719625473022461,-4.9264984130859375,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0003,Châu Âu trở thành nơi thịnh vượng nhất Paris vào thời kì nào?,,,False,True,1,1.0,1.0,5.071159362792969,3.6122913360595703,-5.071159362792969,CORRECT_NO_ANSWER
0001-0012-0004,Paris bị Đế quốc Roma chiếm đóng vào thời điểm nào?,thế kỷ 1,,True,True,0,0.0,1.0,5.307924032211304,3.3986895084381104,-5.307924032211304,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0005,Cuộc cách mạng Pháp lần đầu tiên diễn ra ở đâu?,Paris,,True,True,0,0.0,1.0,2.843292236328125,5.769990921020508,-2.843292236328125,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0006,Ai là những người dân đầu tiên sống ở Paris?,người Parisii,,True,True,0,0.0,1.0,6.167433738708496,2.5599584579467773,-6.167433738708496,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0001,Con người lần đầu xuất hiện ở Paris vào lúc nào?,40.000 năm,,True,True,0,0.0,1.0,5.669942378997803,3.073366641998291,-5.669942378997803,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0002,Dựa vào đâu cho thấy con người đã sống ở Sông Sen 4000 năm trước?,,,False,True,1,1.0,1.0,4.794840097427368,3.8536689281463623,-4.794840097427368,CORRECT_NO_ANSWER
0001-0013-0003,Con người bắt đầu tập trung cư trú nhiều bên Sen vào lúc nào?,khỏang năm 4.000 đến 3.800 trước Công Nguyên,,True,True,0,0.0,1.0,5.982431888580322,2.779902935028076,-5.982431888580322,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0004,Con người Paris lần đầu xuất hiện vào lúc nào?,,,False,True,1,1.0,1.0,5.769842863082886,2.998244524002075,-5.769842863082886,CORRECT_NO_ANSWER
0001-0013-0005,Dựa vào đâu cho thấy con người đã sống ở Sông Sen 40000 năm trước?,những công cụ đá được tìm thấy ở bờ sông Seine,,True,True,0,0.0,1.0,5.40984582901001,3.2846951484680176,-5.40984582901001,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0001,Lutetia có hình dáng như thế nào vào những thế kỷ đầu sau Công nguyên?,Hippodamos,Lutetia được đổi tên thành Paris,True,False,0,0.0,1.0,1.2670469284057617,7.575131416320801,-1.2670469284057617,WRONG_SPAN
0001-0014-0002,Roma có tên gì sau khi bị xâm chiếm bởi đế chế Paris?,,Lutetia được đổi tên thành Paris,False,False,0,0.0,1.0,0.20918560028076172,8.498165130615234,-0.20918560028076172,UNANSWERABLE_FALSE_POSITIVE
0001-0014-0003,Ai đã kêu gọi người dân Mông Cổ không bỏ xứ trong cuộc tấn công của người Paris?,,,False,True,1,1.0,1.0,2.0106725692749023,6.748684883117676,-2.0106725692749023,CORRECT_NO_ANSWER
0001-0014-0004,Ai đã kêu gọi người dân Paris không bỏ xứ trong cuộc tấn công của người Mông Cổ?,Thánh Geneviève,Thánh Geneviève,True,False,1,1.0,1.0,0.5513973236083984,8.059062957763672,-0.5513973236083984,CORRECT
0001-0014-0005,Ai đã mang Kito giáo vào Paris?,Thánh Denis,Lutetia được đổi tên thành Paris,True,False,0,0.0,1.0,1.039341926574707,7.675179481506348,-1.039341926574707,WRONG_SPAN
0001-0014-0006,Paris có tên gì sau khi bị xâm chiếm bởi đế chế Roma?,Lutetia,Lutetia được đổi tên thành Paris,True,False,0,0.2857142857142857,1.0,-0.4452505111694336,8.9924955368042,0.4452505111694336,SPAN_TOO_LONG
0001-0015-0001,Cuộc chiến tranh Paris và người Viking đã chấm dứt như thế nào?,hòa ước Saint-Clair-sur-Epte năm 911,,True,True,0,0.0,1.0,2.721134662628174,5.967648983001709,-2.721134662628174,ANSWERABLE_PREDICTED_EMPTY
0001-0015-0002,Những chiến binh Paris đã tấn công Viking lần đầu vào lúc nào?,,,False,True,1,1.0,1.0,2.4113168716430664,6.103263854980469,-2.4113168716430664,CORRECT_NO_ANSWER
0001-0015-0003,Cuộc chiến tranh Attila và người Viking đã chấm dứt như thế nào?,,,False,True,1,1.0,1.0,3.548452377319336,5.137580871582031,-3.548452377319336,CORRECT_NO_ANSWER
0001-0015-0004,Ai đã cai trị Attila sau khi giải phóng khỏi Paris?,,Clovis I,False,False,0,0.0,1.0,1.7861590385437012,6.790106296539307,-1.7861590385437012,UNANSWERABLE_FALSE_POSITIVE
0001-0015-0005,Những chiến binh Viking đã tấn công Paris lần đầu vào lúc nào?,Năm 845,Năm 845,True,False,1,1.0,1.0,1.541614055633545,6.887238025665283,-1.541614055633545,CORRECT
0001-0015-0006,Ai là người cai trị Paris sau thời Childéric I?,Clovis I,Clovis I,True,False,1,1.0,1.0,1.0258455276489258,7.556639671325684,-1.0258455276489258,CORRECT
0001-0015-0007,Ai đã cai trị Paris sau khi giải phóng khỏi Attila?,Childéric I,,True,True,0,0.0,1.0,1.8701395988464355,6.71525239944458,-1.8701395988464355,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0001,Paris đã trở lại làm thủ đô từ vua nào lên ngôi?,Louis VI,"vua Louis VI, rồi Philippe Auguste",True,False,0,0.5,1.0,0.9786443710327148,7.645733833312988,-0.9786443710327148,SPAN_TOO_LONG
0001-0016-0002,Paris đã phát triển lớn mạnh hơn Orléans vào lúc nào?,thế kỷ 11,,True,True,0,0.0,1.0,4.8206000328063965,4.042938709259033,-4.8206000328063965,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0003,Capet đã chọn nơi nào để tập trung?,,,False,True,1,1.0,1.0,4.4555182456970215,4.432251453399658,-4.4555182456970215,CORRECT_NO_ANSWER
0001-0016-0004,Capet đã chọn nơi nào để đóng đô?,Orléans,,True,True,0,0.0,1.0,4.782188892364502,4.107369899749756,-4.782188892364502,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0001,Thành phố nào tập trung đông người nhất lục địa già vào thế kỷ XIV?,Paris,,True,True,0,0.0,1.0,3.735727310180664,5.0296478271484375,-3.735727310180664,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0002,Bên bờ phải sông Sen đã phát triển mạnh về họat động gì vào thế kỉ XII?,thương mại và tài chính,,True,True,0,0.0,1.0,4.797295093536377,4.116052150726318,-4.797295093536377,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0003,Paris đã thành đầu não chính trị và tôn giáo sau công trình gì?,nhà thờ Đức Bà,nhà thờ Đức Bà,True,False,1,1.0,1.0,-0.310943603515625,8.538080215454102,0.310943603515625,CORRECT
0001-0017-0004,Bên bờ trái sông Sen đã phát triển mạnh về họat động gì vào thế kỉ II?,,,False,True,1,1.0,1.0,4.648771286010742,4.2633209228515625,-4.648771286010742,CORRECT_NO_ANSWER
0001-0017-0005,Vì sao vua Charles V cho xây dựng bức tường thành từcầu Pont Royal tới cửa ô Saint-Denis?,nạn dịch hạch đen,nạn dịch hạch đen,True,False,1,1.0,1.0,0.7245402336120605,7.907530307769775,-0.7245402336120605,CORRECT
0001-0017-0006,Bên bờ trái sông Sen đã phát triển mạnh về họat động gì vào thế kỉ XII?,giáo dục,,True,True,0,0.0,1.0,4.677531719207764,4.235846996307373,-4.677531719207764,ANSWERABLE_PREDICTED_EMPTY
0001-0018-0001,Ai đã nắm giữ Pháp trong chiến tranh Paris-Anh thế kỷ XIV?,,,False,True,1,1.0,1.0,5.431764125823975,3.280947208404541,-5.431764125823975,CORRECT_NO_ANSWER
0001-0018-0002,Ai đã nắm giữ Paris trong chiến tranh Pháp-Anh thế kỷ XIV?,người Anh,,True,True,0,0.0,1.0,4.064244270324707,4.614398956298828,-4.064244270324707,ANSWERABLE_PREDICTED_EMPTY
0001-0018-0003,Trong chiến tranh trăm năm ai đã nổi dậy gây nên biến động lịch sử?,quan thái thú Étienne Marcel,,True,True,0,0.0,1.0,5.303582191467285,3.3992719650268555,-5.303582191467285,ANSWERABLE_PREDICTED_EMPTY
0001-0018-0004,Vì sao vua di chuyển đến Hôtel Saint-Pol?,dễ dàng thóat khi có binh biến,các vị vua không còn ở trong trung tâm thành,True,False,0,0.0,1.0,0.4647555351257324,7.872559070587158,-0.4647555351257324,WRONG_SPAN
0001-0019-0001,Vua Henry IV tên thật là gì?,Henri de Navarre,vua Henri III,True,False,0,0.3333333333333333,1.0,1.7836236953735352,6.9986419677734375,-1.7836236953735352,PARTIAL_SPAN
0001-0019-0002,Thế lực nào đã xung đột với vua Henry III?,Giáo hội Pháp,,True,True,0,0.0,1.0,4.800166130065918,4.065176963806152,-4.800166130065918,ANSWERABLE_PREDICTED_EMPTY
0001-0019-0003,Henry IV đã không thể quay lại Paris cho đến năm nào?,1594,,True,True,0,0.0,1.0,5.05643892288208,3.689025402069092,-5.05643892288208,ANSWERABLE_PREDICTED_EMPTY
0001-0019-0004,"Trong ngày lễ Thánh Barthelemy, có bao nhiêu tín đồ Tin Lành bị Kito giáo giết?",2 ngàn tới 10 ngàn,,True,True,0,0.0,1.0,5.581709384918213,3.332174777984619,-5.581709384918213,ANSWERABLE_PREDICTED_EMPTY
0001-0019-0005,Từ 1562 tới 1598 có mấy cuộc xung đột tôn giáo lớn xảy ra ở Paris?,8,8 cuộc xung đột liên tiếp,True,False,0,0.2857142857142857,1.0,-1.2566862106323242,9.557315826416016,1.2566862106323242,SPAN_TOO_LONG
0001-0019-0006,Từ 1572 tới 1598 có mấy cuộc xung đột tôn giáo lớn xảy ra ở Paris?,,8 cuộc xung đột liên tiếp,False,False,0,0.0,1.0,0.06257247924804688,8.447978973388672,-0.06257247924804688,UNANSWERABLE_FALSE_POSITIVE
