question_id,question,gold_answer,predicted_answer,has_gold_answer,predicted_no_answer,em,f1,reader_confidence,no_answer_score,best_span_score,score_margin,error_type
0001-0008-0009,Sự kiện nào đánh dấu sự hình thành của lưu vực sông Loire và sông Seine?,"bồn Paris bị đóng lại, chỉ còn mở ra phía biển Manche và Đại Tây Dương",,True,True,0,0.0,0.461851,1.528921127319336,8.617024421691895,-1.528921127319336,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0010,Vì sao các cửa bồn Paris bị khóa lại?,báo trước cho sự hình thành lưu vực sông Loire và sông Seine,,True,True,0,0.0,0.358918,5.800651550292969,4.376270294189453,-5.800651550292969,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0001,"Ở Paris, CaSO4.2H2O được khai thác nhiều ở đâu?",Montmartre và Bagneux,,True,True,0,0.0,0.289844,8.961438179016113,1.2082624435424805,-8.961438179016113,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0002,Việc khai thác cát bên sông Sen đã dừng từ lúc nào?,,,False,True,1,1.0,0.249343,11.021216750144958,-0.8504794836044312,-11.021216750144958,CORRECT_NO_ANSWER
0001-0009-0003,Việc khai thác CaCO3 đã từ lâu được di dời từ sông Sen đến đâu?,Oise,,True,True,0,0.0,0.0,inf,-inf,-inf,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0004,Sau thế kỷ 15 đá vôi được khai thác nhiều ở đâu trong Paris?,Oise,,True,True,0,0.0,0.390258,4.46226167678833,5.682252407073975,-4.46226167678833,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0005,"Ở Hầm mộ Paris, CaSO4.2H2O được khai thác nhiều ở đâu?",,,False,True,1,1.0,0.284376,9.228599071502686,0.9447331428527832,-9.228599071502686,CORRECT_NO_ANSWER
0001-0009-0006,Việc khai thác đá vôi bên sông Sen đã dừng từ lúc nào?,thế kỷ 14,,True,True,0,0.0,0.312976,7.862419128417969,2.3098373413085938,-7.862419128417969,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0007,Việc lọai bỏ cặn CaCO3 đã từ lâu được di dời từ sông Sen đến đâu?,,,False,True,1,1.0,0.0,inf,-inf,-inf,CORRECT_NO_ANSWER
0001-0009-0008,Tầng Lutetia được cô đọng bởi gì?,thạch cao và đá vôi,giàu thạch cao và,True,False,0,0.6666666666666665,0.539215,-1.5718355178833008,11.641134262084961,1.5718355178833008,SPAN_TOO_SHORT
0001-0009-0009,Thành phần bên trong lòng đất Paris chủ yếu là gì?,"đá vôi, thạch cao và đá vôi silic","của đá vôi, thạch cao và đá vôi",True,False,0,0.875,0.552905,-2.124140739440918,11.823075294494629,2.124140739440918,PARTIAL_SPAN
0001-0010-0001,Nơi nào nằm trên kênh Seine nối liền bồn Villette và thượng lưu sông Saint-Martin?,,,False,True,1,1.0,0.409331,3.6673097610473633,6.497100830078125,-3.6673097610473633,CORRECT_NO_ANSWER
0001-0010-0002,Điểm cuối của kênh Saint-Denis ở đâu?,sông Seine ở phần hạ lưu,,True,True,0,0.0,0.363537,5.600439071655273,4.549285888671875,-5.600439071655273,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0003,Nơi nào nằm trên kênh Saint-Martin nối liền bồn Villette và thượng lưu sông Seine?,phố Faubourg-du-Temple ở quảng trường Bastille,,True,True,0,0.0,0.433026,2.695145606994629,7.463499069213867,-2.695145606994629,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0004,"Trừ dòng sông Seine, dòng chảy nào qua Paris có phần lộ thiên?",Saint-Martin,,True,True,0,0.0,0.391862,4.394924163818359,5.761775970458984,-4.394924163818359,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0005,"Dựa theo bản đồ sông Sen, Paris có hình dạng gì?",,,False,True,1,1.0,0.492052,0.3179636001586914,9.835465431213379,-0.3179636001586914,CORRECT_NO_ANSWER
0001-0010-0006,"Dựa theo bản đồ Paris, sông Sen có hình dạng gì?",cánh cung,,True,True,0,0.0,0.487734,0.4907417297363281,9.663965225219727,-0.4907417297363281,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0001,Khí hậu châu Âu có đặc điểm gì?,,,False,True,1,1.0,0.472671,1.0942573547363281,9.045086860656738,-1.0942573547363281,CORRECT_NO_ANSWER
0001-0011-0002,Thời điểm nào nhiệt độ Paris đạt mức cao nhất?,ngày 28 tháng 6 năm 1948,vào ngày 28 tháng 6 năm,True,False,0,0.8333333333333334,0.520697,-0.8283672332763672,10.900524139404297,0.8283672332763672,PARTIAL_SPAN
0001-0011-0003,Nguyên nhân chủ yếu nào tạo nên khí hậu của châu Âu?,,,False,True,1,1.0,0.357118,5.878939151763916,4.280839443206787,-5.878939151763916,CORRECT_NO_ANSWER
0001-0011-0004,Khí hậu Paris có đặc điểm gì?,"mùa hè mát, trung bình 18°C; mùa đông không quá lạnh, trung bình 6 °C; các mùa đều mưa nhiều và thời tiết thất thường",,True,True,0,0.0,0.48286,0.685882568359375,9.423433303833008,-0.685882568359375,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0005,Thời điểm nào nhiệt độ châu Âu đạt mức cao nhất?,,,False,True,1,1.0,0.500496,-0.01985454559326172,10.085049629211426,0.01985454559326172,CORRECT_NO_ANSWER
0001-0011-0006,Nguyên nhân chủ yếu nào tạo nên khí hậu của Paris?,đại dương,,True,True,0,0.0,0.388521,4.535344123840332,5.6159563064575195,-4.535344123840332,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0001,Ai là người đã chọn Paris làm thủ đô cho nước Pháp?,Clovis I,", vua Clovis",True,False,0,0.5,0.537034,-1.4840688705444336,11.325879096984863,1.4840688705444336,PARTIAL_SPAN
0001-0012-0002,Paris trở thành nơi thịnh vượng nhất châu Âu vào thời kì nào?,thế kỷ 17,,True,True,0,0.0,0.339636,6.649168014526367,3.524728775024414,-6.649168014526367,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0003,Châu Âu trở thành nơi thịnh vượng nhất Paris vào thời kì nào?,,,False,True,1,1.0,0.3818,4.819141387939453,5.35605525970459,-4.819141387939453,CORRECT_NO_ANSWER
0001-0012-0004,Paris bị Đế quốc Roma chiếm đóng vào thời điểm nào?,thế kỷ 1,,True,True,0,0.0,0.33414,6.895174980163574,3.2795286178588867,-6.895174980163574,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0005,Cuộc cách mạng Pháp lần đầu tiên diễn ra ở đâu?,Paris,,True,True,0,0.0,0.272794,9.804952085018158,0.36306339502334595,-9.804952085018158,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0006,Ai là những người dân đầu tiên sống ở Paris?,người Parisii,,True,True,0,0.0,0.293127,8.802455306053162,1.3717800378799438,-8.802455306053162,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0001,Con người lần đầu xuất hiện ở Paris vào lúc nào?,40.000 năm,,True,True,0,0.0,0.317225,7.665550708770752,2.483381748199463,-7.665550708770752,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0002,Dựa vào đâu cho thấy con người đã sống ở Sông Sen 4000 năm trước?,,,False,True,1,1.0,0.353171,6.05131721496582,4.089729309082031,-6.05131721496582,CORRECT_NO_ANSWER
0001-0013-0003,Con người bắt đầu tập trung cư trú nhiều bên Sen vào lúc nào?,khỏang năm 4.000 đến 3.800 trước Công Nguyên,,True,True,0,0.0,0.310163,7.993562459945679,2.160693407058716,-7.993562459945679,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0004,Con người Paris lần đầu xuất hiện vào lúc nào?,,,False,True,1,1.0,0.324945,7.311394691467285,2.8391571044921875,-7.311394691467285,CORRECT_NO_ANSWER
0001-0013-0005,Dựa vào đâu cho thấy con người đã sống ở Sông Sen 40000 năm trước?,những công cụ đá được tìm thấy ở bờ sông Seine,,True,True,0,0.0,0.31995,7.540011167526245,2.6058437824249268,-7.540011167526245,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0001,Lutetia có hình dáng như thế nào vào những thế kỷ đầu sau Công nguyên?,Hippodamos,,True,True,0,0.0,0.371508,5.257510185241699,4.912741661071777,-5.257510185241699,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0002,Roma có tên gì sau khi bị xâm chiếm bởi đế chế Paris?,,,False,True,1,1.0,0.429516,2.8382701873779297,7.1819305419921875,-2.8382701873779297,CORRECT_NO_ANSWER
0001-0014-0003,Ai đã kêu gọi người dân Mông Cổ không bỏ xứ trong cuộc tấn công của người Paris?,,,False,True,1,1.0,0.457129,1.7190513610839844,7.832892417907715,-1.7190513610839844,CORRECT_NO_ANSWER
0001-0014-0004,Ai đã kêu gọi người dân Paris không bỏ xứ trong cuộc tấn công của người Mông Cổ?,Thánh Geneviève,,True,True,0,0.0,0.450789,1.9748306274414062,7.5402679443359375,-1.9748306274414062,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0005,Ai đã mang Kito giáo vào Paris?,Thánh Denis,thì Thánh,True,False,0,0.5,0.522495,-0.9003915786743164,10.692872047424316,0.9003915786743164,PARTIAL_SPAN
0001-0014-0006,Paris có tên gì sau khi bị xâm chiếm bởi đế chế Roma?,Lutetia,,True,True,0,0.0,0.398125,4.132844924926758,5.972280502319336,-4.132844924926758,ANSWERABLE_PREDICTED_EMPTY
0001-0015-0001,Cuộc chiến tranh Paris và người Viking đã chấm dứt như thế nào?,hòa ước Saint-Clair-sur-Epte năm 911,,True,True,0,0.0,0.291298,8.890874147415161,1.294060468673706,-8.890874147415161,ANSWERABLE_PREDICTED_EMPTY
0001-0015-0002,Những chiến binh Paris đã tấn công Viking lần đầu vào lúc nào?,,,False,True,1,1.0,0.515973,-0.6391382217407227,10.603219985961914,0.6391382217407227,CORRECT_NO_ANSWER
0001-0015-0003,Cuộc chiến tranh Attila và người Viking đã chấm dứt như thế nào?,,,False,True,1,1.0,0.282107,9.340350329875946,0.8440540432929993,-9.340350329875946,CORRECT_NO_ANSWER
0001-0015-0004,Ai đã cai trị Attila sau khi giải phóng khỏi Paris?,,rồi Childéric,False,False,0,0.0,0.535635,-1.4278068542480469,11.176788330078125,1.4278068542480469,UNANSWERABLE_FALSE_POSITIVE
0001-0015-0005,Những chiến binh Viking đã tấn công Paris lần đầu vào lúc nào?,Năm 845,. Năm,True,False,0,0.6666666666666666,0.534247,-1.3720321655273438,11.24601936340332,1.3720321655273438,SPAN_TOO_SHORT
0001-0015-0006,Ai là người cai trị Paris sau thời Childéric I?,Clovis I,", Clovis",True,False,0,0.6666666666666666,0.521625,-0.8655261993408203,10.704792022705078,0.8655261993408203,SPAN_TOO_SHORT
0001-0015-0007,Ai đã cai trị Paris sau khi giải phóng khỏi Attila?,Childéric I,rồi Childéric,True,False,0,0.5,0.52944,-1.1789569854736328,10.991827011108398,1.1789569854736328,PARTIAL_SPAN
0001-0016-0001,Paris đã trở lại làm thủ đô từ vua nào lên ngôi?,Louis VI,,True,True,0,0.0,0.403611,3.9044313430786133,5.817898750305176,-3.9044313430786133,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0002,Paris đã phát triển lớn mạnh hơn Orléans vào lúc nào?,thế kỷ 11,,True,True,0,0.0,0.276782,9.604808568954468,0.5691587924957275,-9.604808568954468,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0003,Capet đã chọn nơi nào để tập trung?,,,False,True,1,1.0,0.352308,6.089085578918457,4.082085609436035,-6.089085578918457,CORRECT_NO_ANSWER
0001-0016-0004,Capet đã chọn nơi nào để đóng đô?,Orléans,,True,True,0,0.0,0.365918,5.497689247131348,4.661887168884277,-5.497689247131348,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0001,Thành phố nào tập trung đông người nhất lục địa già vào thế kỷ XIV?,Paris,,True,True,0,0.0,0.487215,0.5115070343017578,9.617395401000977,-0.5115070343017578,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0002,Bên bờ phải sông Sen đã phát triển mạnh về họat động gì vào thế kỉ XII?,thương mại và tài chính,,True,True,0,0.0,0.340685,6.602453231811523,3.5735950469970703,-6.602453231811523,ANSWERABLE_PREDICTED_EMPTY
