question_id,question,gold_answer,predicted_answer,has_gold_answer,predicted_no_answer,em,f1,reader_confidence,no_answer_score,best_span_score,score_margin,error_type
0001-0003-0001,"Trước thế kỷ 17, tại Paris các nơi công cộng thiếu ánh đèn buổi tuối thường có hiện tượng gì?",nhiều tệ nạn,,True,True,0,0.0,0.290441,8.932447671890259,1.2255017757415771,-8.932447671890259,ANSWERABLE_PREDICTED_EMPTY
0001-0003-0002,Kinh đô ánh sáng dịch từ tiếng Pháp sang tiếng Anh chính xác là gì?,The City of Lights,,True,True,0,0.0,0.42563,2.9970407485961914,7.130603790283203,-2.9970407485961914,ANSWERABLE_PREDICTED_EMPTY
0001-0003-0003,Tên gọi The City of Lights bắt nguồn từ sự việc gì?,"cuối thế kỷ 17, trung tướng cảnh sát đầu tiên của Paris Gabriel Nicolas de La Reynie ra lệnh thắp sáng những khu vực công cộng nhiều tệ nạn của thành phố",,True,True,0,0.0,0.466658,1.3356809616088867,8.77514934539795,-1.3356809616088867,ANSWERABLE_PREDICTED_EMPTY
0001-0003-0005,Người dân trên thế giới thường gọi Paris với tên khác là gì?,Kinh đô ánh sáng,,True,True,0,0.0,0.420773,3.196004867553711,6.878833770751953,-3.196004867553711,ANSWERABLE_PREDICTED_EMPTY
0001-0004-0001,Làm sao để chuyển tên thành phố thủ đô nước Pháp thành danh từ dùng để chỉ người dân của thành phố này?,thêm hai chữ a và d,,True,True,0,0.0,0.391246,4.420793533325195,5.620744705200195,-4.420793533325195,ANSWERABLE_PREDICTED_EMPTY
0001-0004-0002,Hai thành phố nào được gọi là thành phố của tình yêu?,"Venezia, Paris",,True,True,0,0.0,0.488062,0.47762489318847656,9.650762557983398,-0.47762489318847656,ANSWERABLE_PREDICTED_EMPTY
0001-0005-0001,Nguồn gốc tên gọi Paname bắt nguồn từ đâu?,những chiếc mũ panama,,True,True,0,0.0,0.317267,7.663588047027588,2.488675594329834,-7.663588047027588,ANSWERABLE_PREDICTED_EMPTY
0001-0005-0003,"Ngọai trừ cái tên Paname, Paris còn có tên gọi khác là gì?",Pantruche,,True,True,0,0.0,0.332721,6.959040880203247,3.1891238689422607,-6.959040880203247,ANSWERABLE_PREDICTED_EMPTY
0001-0006-0002,Công trình nào nằm trên đỉnh Montmartre?,nhà thờ Saint-Pierre,,True,True,0,0.0,0.46662,1.3372011184692383,8.77963638305664,-1.3372011184692383,ANSWERABLE_PREDICTED_EMPTY
0001-0006-0003,Hai nằm giữa Paris trên dòng sông Sen có tên là gì?,Île de la Cité ở phía tây và Île Saint-Louis ở phía đông,,True,True,0,0.0,0.415503,3.412604331970215,6.744891166687012,-3.412604331970215,ANSWERABLE_PREDICTED_EMPTY
0001-0006-0004,Con sông nào nằm trong lòng Paris?,Seine,,True,True,0,0.0,0.503875,-0.15502166748046875,10.287811279296875,0.15502166748046875,ANSWERABLE_PREDICTED_EMPTY
0001-0006-0006,Montparnasse nằm ở phía nào của Paris?,phía nam,,True,True,0,0.0,0.479487,0.8209762573242188,9.282369613647461,-0.8209762573242188,ANSWERABLE_PREDICTED_EMPTY
0001-0007-0001,Cách giới hạn nội ô Paris được thay đổi thế nào sau khỏang 150 năm tính từ ngày bức tường thành Thiers được sử dụng cho việc này?,phân định với ngọai ô bằng các đại lộ vành đai dài 35 km,,True,True,0,0.0,0.196486,14.08404016494751,-3.921687602996826,-14.08404016494751,ANSWERABLE_PREDICTED_EMPTY
0001-0007-0003,"Ngày nay, muốn từ nội ô sang ngọai ô Paris, ta thường phải băng qua đâu?",các đại lộ vành đai,,True,True,0,0.0,0.360955,5.712206840515137,4.448834419250488,-5.712206840515137,ANSWERABLE_PREDICTED_EMPTY
0001-0007-0004,Rừng Vincennes nằm ở đâu của Paris?,Quận 12 ở phía Đông,,True,True,0,0.0,0.452151,1.9198331832885742,8.244464874267578,-1.9198331832885742,ANSWERABLE_PREDICTED_EMPTY
0001-0007-0005,"Năm 1844, ngọai ô và nội ô Paris được ngăn cách bằng gì?",bức tường thành Thiers,,True,True,0,0.0,0.445376,2.1937270164489746,7.9351277351379395,-2.1937270164489746,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0001,Bồn Paris là nơi khởi nguồn của nhiều thuyết địa chất nổi tiếng nào?,cổ sinh vật học và giải phẫu so sánh của Georges Cuvier,,True,True,0,0.0,0.513828,-0.5532703399658203,10.60592269897461,0.5532703399658203,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0002,Đâu được xem là nguyên nhân khởi nguồn cho sự hình thành lưu vực sông Seine?,sự tạo thành của dãy Alps,,True,True,0,0.0,0.359353,5.781752109527588,4.387353420257568,-5.781752109527588,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0005,Bản đồ địa chất được bắt đầu vẽ ở đâu?,Bồn Paris,,True,True,0,0.0,0.42599,2.98231840133667,7.091188907623291,-2.98231840133667,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0006,Bồn Paris nằm trên bồn những núi nào từ thời Paleozoic?,"khối núi Vosges, khối núi Massif central, khối núi Armorica",,True,True,0,0.0,0.327041,7.216003894805908,2.9092040061950684,-7.216003894805908,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0009,Sự kiện nào đánh dấu sự hình thành của lưu vực sông Loire và sông Seine?,"bồn Paris bị đóng lại, chỉ còn mở ra phía biển Manche và Đại Tây Dương",,True,True,0,0.0,0.461851,1.528921127319336,8.617024421691895,-1.528921127319336,ANSWERABLE_PREDICTED_EMPTY
0001-0008-0010,Vì sao các cửa bồn Paris bị khóa lại?,báo trước cho sự hình thành lưu vực sông Loire và sông Seine,,True,True,0,0.0,0.358918,5.800651550292969,4.376270294189453,-5.800651550292969,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0001,"Ở Paris, CaSO4.2H2O được khai thác nhiều ở đâu?",Montmartre và Bagneux,,True,True,0,0.0,0.289844,8.961438179016113,1.2082624435424805,-8.961438179016113,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0003,Việc khai thác CaCO3 đã từ lâu được di dời từ sông Sen đến đâu?,Oise,,True,True,0,0.0,0.0,inf,-inf,-inf,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0004,Sau thế kỷ 15 đá vôi được khai thác nhiều ở đâu trong Paris?,Oise,,True,True,0,0.0,0.390258,4.46226167678833,5.682252407073975,-4.46226167678833,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0006,Việc khai thác đá vôi bên sông Sen đã dừng từ lúc nào?,thế kỷ 14,,True,True,0,0.0,0.312976,7.862419128417969,2.3098373413085938,-7.862419128417969,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0002,Điểm cuối của kênh Saint-Denis ở đâu?,sông Seine ở phần hạ lưu,,True,True,0,0.0,0.363537,5.600439071655273,4.549285888671875,-5.600439071655273,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0003,Nơi nào nằm trên kênh Saint-Martin nối liền bồn Villette và thượng lưu sông Seine?,phố Faubourg-du-Temple ở quảng trường Bastille,,True,True,0,0.0,0.433026,2.695145606994629,7.463499069213867,-2.695145606994629,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0004,"Trừ dòng sông Seine, dòng chảy nào qua Paris có phần lộ thiên?",Saint-Martin,,True,True,0,0.0,0.391862,4.394924163818359,5.761775970458984,-4.394924163818359,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0006,"Dựa theo bản đồ Paris, sông Sen có hình dạng gì?",cánh cung,,True,True,0,0.0,0.487734,0.4907417297363281,9.663965225219727,-0.4907417297363281,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0004,Khí hậu Paris có đặc điểm gì?,"mùa hè mát, trung bình 18°C; mùa đông không quá lạnh, trung bình 6 °C; các mùa đều mưa nhiều và thời tiết thất thường",,True,True,0,0.0,0.48286,0.685882568359375,9.423433303833008,-0.685882568359375,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0006,Nguyên nhân chủ yếu nào tạo nên khí hậu của Paris?,đại dương,,True,True,0,0.0,0.388521,4.535344123840332,5.6159563064575195,-4.535344123840332,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0002,Paris trở thành nơi thịnh vượng nhất châu Âu vào thời kì nào?,thế kỷ 17,,True,True,0,0.0,0.339636,6.649168014526367,3.524728775024414,-6.649168014526367,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0004,Paris bị Đế quốc Roma chiếm đóng vào thời điểm nào?,thế kỷ 1,,True,True,0,0.0,0.33414,6.895174980163574,3.2795286178588867,-6.895174980163574,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0005,Cuộc cách mạng Pháp lần đầu tiên diễn ra ở đâu?,Paris,,True,True,0,0.0,0.272794,9.804952085018158,0.36306339502334595,-9.804952085018158,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0006,Ai là những người dân đầu tiên sống ở Paris?,người Parisii,,True,True,0,0.0,0.293127,8.802455306053162,1.3717800378799438,-8.802455306053162,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0001,Con người lần đầu xuất hiện ở Paris vào lúc nào?,40.000 năm,,True,True,0,0.0,0.317225,7.665550708770752,2.483381748199463,-7.665550708770752,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0003,Con người bắt đầu tập trung cư trú nhiều bên Sen vào lúc nào?,khỏang năm 4.000 đến 3.800 trước Công Nguyên,,True,True,0,0.0,0.310163,7.993562459945679,2.160693407058716,-7.993562459945679,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0005,Dựa vào đâu cho thấy con người đã sống ở Sông Sen 40000 năm trước?,những công cụ đá được tìm thấy ở bờ sông Seine,,True,True,0,0.0,0.31995,7.540011167526245,2.6058437824249268,-7.540011167526245,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0001,Lutetia có hình dáng như thế nào vào những thế kỷ đầu sau Công nguyên?,Hippodamos,,True,True,0,0.0,0.371508,5.257510185241699,4.912741661071777,-5.257510185241699,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0004,Ai đã kêu gọi người dân Paris không bỏ xứ trong cuộc tấn công của người Mông Cổ?,Thánh Geneviève,,True,True,0,0.0,0.450789,1.9748306274414062,7.5402679443359375,-1.9748306274414062,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0006,Paris có tên gì sau khi bị xâm chiếm bởi đế chế Roma?,Lutetia,,True,True,0,0.0,0.398125,4.132844924926758,5.972280502319336,-4.132844924926758,ANSWERABLE_PREDICTED_EMPTY
0001-0015-0001,Cuộc chiến tranh Paris và người Viking đã chấm dứt như thế nào?,hòa ước Saint-Clair-sur-Epte năm 911,,True,True,0,0.0,0.291298,8.890874147415161,1.294060468673706,-8.890874147415161,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0001,Paris đã trở lại làm thủ đô từ vua nào lên ngôi?,Louis VI,,True,True,0,0.0,0.403611,3.9044313430786133,5.817898750305176,-3.9044313430786133,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0002,Paris đã phát triển lớn mạnh hơn Orléans vào lúc nào?,thế kỷ 11,,True,True,0,0.0,0.276782,9.604808568954468,0.5691587924957275,-9.604808568954468,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0004,Capet đã chọn nơi nào để đóng đô?,Orléans,,True,True,0,0.0,0.365918,5.497689247131348,4.661887168884277,-5.497689247131348,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0001,Thành phố nào tập trung đông người nhất lục địa già vào thế kỷ XIV?,Paris,,True,True,0,0.0,0.487215,0.5115070343017578,9.617395401000977,-0.5115070343017578,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0002,Bên bờ phải sông Sen đã phát triển mạnh về họat động gì vào thế kỉ XII?,thương mại và tài chính,,True,True,0,0.0,0.340685,6.602453231811523,3.5735950469970703,-6.602453231811523,ANSWERABLE_PREDICTED_EMPTY
