question_id,question,gold_answer,predicted_answer,has_gold_answer,predicted_no_answer,em,f1,reader_confidence,no_answer_score,best_span_score,score_margin,error_type
0001-0026-0001,Thời kỳ thịnh vượng của Belle Époque được biểu hiện qua sự kiện gì?,Hai cuộc triển lãm thế giới vào năm 1889 và 1900,,True,True,0,0.0,0.381188,4.8451032638549805,4.083184242248535,-4.8451032638549805,ANSWERABLE_PREDICTED_EMPTY
0001-0026-0002,Paris trở thành trung tâm văn hóa thế giới vào thời gian nào?,Belle Époque,,True,True,0,0.0,0.438758,2.4620466232299805,6.353940963745117,-2.4620466232299805,ANSWERABLE_PREDICTED_EMPTY
0001-0027-0001,Biện pháp nào dùng để giải quyết việc thiếu nhà ở của người dân?,chung cư bình dân được lập nên,,True,True,0,0.0,0.412233,3.5474209785461426,5.196963787078857,-3.5474209785461426,ANSWERABLE_PREDICTED_EMPTY
0001-0027-0002,Trận lũ lớn nhất thế kỷ XX đã gây tổn thất cho Paris như thế nào?,ba tỷ franc,,True,True,0,0.0,0.380333,4.881346225738525,3.877265453338623,-4.881346225738525,ANSWERABLE_PREDICTED_EMPTY
0001-0027-0003,Paris đã đối mặt với những khó khăn gì sau thế chiến I?,chịu các cuộc ném bom và nã pháo của quân đội Đức,,True,True,0,0.0,0.408907,3.684865951538086,4.9799909591674805,-3.684865951538086,ANSWERABLE_PREDICTED_EMPTY
0001-0028-0003,Hình ảnh Paris đối với các nước trên thế giới như thế nào sau thế chiến II?,một biểu tượng của sự hòa giải,,True,True,0,0.0,0.335892,6.816557168960571,2.0228326320648193,-6.816557168960571,ANSWERABLE_PREDICTED_EMPTY
0001-0028-0005,"Trong thời gian Charles de Gaulle làm tổng thống, có vấn đề nổi bật gì xảy ra?","Ngày 17 tháng 10 năm 1961, một cuộc biểu tình cho nền độc lập của Algérie bị cảnh sát đàn áp, ước tính 32 tới 325 người chết. Từ ngày 22 tháng 3 năm 1968, một phong trào sinh viên, bắt đầu từ Đại học Nanterre lan dần tới khu phố La Tinh trở thành một vụ bạo lọan",,True,True,0,0.0,0.366845,5.457753658294678,3.3544774055480957,-5.457753658294678,ANSWERABLE_PREDICTED_EMPTY
0001-0029-0002,Đối tượng nào đã ra tay với tờ báo Charlie Hebdo vào năm 2015?,hai kẻ Hồi giáo cực đoan,,True,True,0,0.0,0.380136,4.889721870422363,3.8831710815429688,-4.889721870422363,ANSWERABLE_PREDICTED_EMPTY
0001-0029-0003,Cuộc diễu hành tòan quốc ở Pháp kéo dài 2 ngày trong tháng 1 năm 2015 diễn ra với mục đích gì?,"tưởng niệm các nạn nhân của vụ tấn công Charlie Hebdo, vụ nổ súng tại Montrouge, và cuộc khủng hỏang con tin Porte de Vincennes, đồng thời lên tiếng ủng hộ cho tự do ngôn luận, tự do báo chí và chống chủ nghĩa khủng bố",,True,True,0,0.0,0.406323,3.7918572425842285,4.8417439460754395,-3.7918572425842285,ANSWERABLE_PREDICTED_EMPTY
0001-0029-0004,Cuộc diễu hành lớn nhất ở Pháp sau thế chiến II diễn ra vào thời gian nào?,ngày 10 và 11 tháng 1 năm 2015,,True,True,0,0.0,0.363485,5.602682113647461,3.1364011764526367,-5.602682113647461,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0001,Đặc điểm của các ngành kinh doanh ở Paris là gì?,"đa dạng, không đặc trưng",,True,True,0,0.0,0.396705,4.192135810852051,4.6261091232299805,-4.192135810852051,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0002,Đặc điểm nổi bật của kinh tế Los Angeles là gì?,ngành công nghiệp giải trí,,True,True,0,0.0,0.395376,4.247678279876709,4.653141498565674,-4.247678279876709,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0003,Những mặt hàng nào đem lại lợi nhuận lớn nhất của công nghiệp Paris?,"sản xuất hàng tiêu dùng, xây dựng, xe hơi, năng lượng",,True,True,0,0.0,0.383437,4.749846458435059,3.9905786514282227,-4.749846458435059,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0004,Cơ cấu nguồn dân lực ở Paris tập trung vào lĩnh vực nào nhiều nhất?,dịch vụ,,True,True,0,0.0,0.398792,4.105029582977295,4.61632776260376,-4.105029582977295,ANSWERABLE_PREDICTED_EMPTY
0001-0031-0001,Nguồn thu nhập của dân lao động chênh lệch như thế nào ở Pháp?,10% những nhân công hưởng lương cao nhất nhận được gấp bốn lần 10% hưởng lương thấp nhất,,True,True,0,0.0,0.392431,4.371065139770508,4.484682083129883,-4.371065139770508,ANSWERABLE_PREDICTED_EMPTY
0001-0031-0004,Nguồn dân lao động sống ở đâu nhiều nhất tại Paris?,Nội ô Paris,,True,True,0,0.0,0.351303,6.133185386657715,2.7688417434692383,-6.133185386657715,ANSWERABLE_PREDICTED_EMPTY
0001-0032-0002,Những công ty lớn tập trung ở La Défense nhiều đến mức nào?,"1.500 công ty, trong đó có 14 trong 20 công ty hàng đầu của Pháp và 15 trong 50 công ty hàng đầu của thế giới",,True,True,0,0.0,0.433745,2.665864944458008,5.858572959899902,-2.665864944458008,ANSWERABLE_PREDICTED_EMPTY
0001-0032-0003,Có những vấn đề bất cập nào tồn tại ở La Défense?,giá bất động sản quá cao và diện tích các văn phòng rất giới hạn,,True,True,0,0.0,0.358964,5.79863166809082,2.8677234649658203,-5.79863166809082,ANSWERABLE_PREDICTED_EMPTY
0001-0032-0004,Những công trình lớn nào nổi tiếng ở La Défense?,"tháp Areva, tháp EDF, tháp Gan",,True,True,0,0.0,0.37258,5.211639642715454,3.385300397872925,-5.211639642715454,ANSWERABLE_PREDICTED_EMPTY
0001-0032-0005,Vì sao ngành bất động sản ở La Défense phát triển rất mạnh?,"các nhà chọc trời như tháp Areva, tháp EDF, tháp Gan... có tới 3 triệu m² văn phòng và tập trung 150.000 nhân viên",,True,True,0,0.0,0.418437,3.2919368743896484,5.313846588134766,-3.2919368743896484,ANSWERABLE_PREDICTED_EMPTY
0001-0033-0001,Các khách sạn tập trung ở đâu là chủ yếu tại Pháp?,Paris,,True,True,0,0.0,0.432951,2.6982011795043945,5.8762969970703125,-2.6982011795043945,ANSWERABLE_PREDICTED_EMPTY
0001-0033-0002,Ngành du lịch có vị thế như thế nào trong cơ cấu kinh tế Paris?,"chiếm 12,8% nhân công của thành phố, tức 147.000 người",,True,True,0,0.0,0.42033,3.2141761779785156,5.387194633483887,-3.2141761779785156,ANSWERABLE_PREDICTED_EMPTY
0001-0033-0005,Giá của khách sạn tầm trung hạ rẻ như thế nào ở Paris?,"giá các khách sạn 2 sao của Paris lại thấp, đứng thứ 17 trên tổng số 20 đô thị lớn của thế giới",,True,True,0,0.0,0.417509,3.3300867080688477,5.193507194519043,-3.3300867080688477,ANSWERABLE_PREDICTED_EMPTY
0001-0034-0001,Những hình ảnh xấu nào của Paris trong mắt du khách?,một trong những thành phố đắt nhất và bị cho là kém hiếu khách,,True,True,0,0.0,0.382878,4.773503303527832,3.818911552429199,-4.773503303527832,ANSWERABLE_PREDICTED_EMPTY
0001-0034-0002,Vì sao nói Paris không hiếu khách?,đứng thứ 52 về chất lượng đón tiếp,,True,True,0,0.0,0.388102,4.552976846694946,3.9212453365325928,-4.552976846694946,ANSWERABLE_PREDICTED_EMPTY
0001-0035-0001,GDP đầu người của Paris năm 2001 là bao nhiêu?,27.400 euro,,True,True,0,0.0,0.360418,5.735482931137085,3.0071756839752197,-5.735482931137085,ANSWERABLE_PREDICTED_EMPTY
0001-0035-0002,Giá của các khu nhà ở tăng lên chứng tỏ điều gì?,những dân cư nghèo và trung bình dần được thay thế bằng một tầng lớp mới khá giả hơn,,True,True,0,0.0,0.379364,4.92246675491333,3.9003682136535645,-4.92246675491333,ANSWERABLE_PREDICTED_EMPTY
0001-0035-0005,Người dân Paris phải chịu thuế ở mức nào so với cả nước?,đứng thứ 12 nước Pháp về tỷ lệ phải đóng thuế tài sản,,True,True,0,0.0,0.421887,3.15031099319458,5.515469074249268,-3.15031099319458,ANSWERABLE_PREDICTED_EMPTY
0001-0036-0004,Các tầng lớp xã hội chênh lệch như thế nào ở Paris?,những người dân phía tây thường giàu có hơn phía đông,,True,True,0,0.0,0.436498,2.553863525390625,6.174385070800781,-2.553863525390625,ANSWERABLE_PREDICTED_EMPTY
0001-0036-0005,Tỉ lệ người nghèo trở xuống ở Quận 7 là bao nhiêu?,7%,,True,True,0,0.0,0.41862,3.2844057083129883,5.342171669006348,-3.2844057083129883,ANSWERABLE_PREDICTED_EMPTY
0001-0037-0001,Sự khác biệt dòng máu được thể hiện ở Paris như thế nào?,"32,6% các gia đình Paris có gốc ngòai Liên minh châu Âu ở mức nghèo",,True,True,0,0.0,0.375174,5.1008477210998535,3.8510022163391113,-5.1008477210998535,ANSWERABLE_PREDICTED_EMPTY
0001-0037-0002,Người nghèo khổ ở Paris thường tập trung sống ở đâu?,"Các Quận 18, 19 và 20",,True,True,0,0.0,0.369153,5.3585052490234375,3.5755615234375,-5.3585052490234375,ANSWERABLE_PREDICTED_EMPTY
0001-0037-0005,Người người di cư từ châu Phi đến thường sống ở nơi nào?,"Các Quận 18, 19 và 20",,True,True,0,0.0,0.368692,5.378343105316162,3.6039395332336426,-5.378343105316162,ANSWERABLE_PREDICTED_EMPTY
0001-0038-0001,Tỉ lệ các cặp hôn nhân chia tay của Paris ở mức nào?,27%,,True,True,0,0.0,0.45469,1.8174018859863281,6.436549186706543,-1.8174018859863281,ANSWERABLE_PREDICTED_EMPTY
0001-0038-0004,Dẫn chứng nào cho thấy sự tan vỡ của các cặp hôn nhân ở Paris cao?,Tỷ lệ số gia đình chỉ có bố hoặc mẹ của Paris cũng cao hơn trung bình nước Pháp,,True,True,0,0.0,0.432721,2.7075839042663574,5.760025501251221,-2.7075839042663574,ANSWERABLE_PREDICTED_EMPTY
0001-0038-0005,Vì sao các gia đình ở Paris thường chỉ có 3 thành viên?,"bởi giá bất động sản cao, các gia đình thường sống trong một diện tích nhỏ hẹp",,True,True,0,0.0,0.437286,2.521845817565918,6.076268196105957,-2.521845817565918,ANSWERABLE_PREDICTED_EMPTY
0001-0039-0003,Tình trạng nào cho thấy thành phần không kết hôn hoặc không sinh con ở Paris cao?,"Hơn một nửa - 58,1% vào năm 1999 - số căn hộ của Paris chỉ gồm một hoặc hai phòng",,True,True,0,0.0,0.383699,4.7387847900390625,4.01890754699707,-4.7387847900390625,ANSWERABLE_PREDICTED_EMPTY
0001-0039-0004,Người dân Paris phải đối mặt với những khó khăn thường nhật gì?,"dân số quá đông, tâm lý stress của đô thị, ô nhiễm, giá cả đắt đỏ, kém an ninh",,True,True,0,0.0,0.44053,2.390117645263672,6.277021408081055,-2.390117645263672,ANSWERABLE_PREDICTED_EMPTY
0001-0040-0003,Những người dân di cư đến Pháp thường là người ở đâu nhiều nhất?,Trung Quốc và châu Phi,,True,True,0,0.0,0.37641,5.048145294189453,3.724559783935547,-5.048145294189453,ANSWERABLE_PREDICTED_EMPTY
0001-0040-0004,Sự việc gì chứng tỏ nhân dân Pháp đến từ nhiều nơi và đa tôn giáo?,"Theo cuộc điều tra năm 2011, có 23,1% dân số của thành phố sinh ngòai lãnh thổ chính quốc Pháp",,True,True,0,0.0,0.389887,4.477854251861572,4.2544169425964355,-4.477854251861572,ANSWERABLE_PREDICTED_EMPTY
