question_id,question,gold_answer,predicted_answer,has_gold_answer,predicted_no_answer,em,f1,reader_confidence,no_answer_score,best_span_score,score_margin,error_type
0001-0009-0001,"Ở Paris, CaSO4.2H2O được khai thác nhiều ở đâu?",Montmartre và Bagneux,,True,True,0,0.0,1.0,8.961438179016113,1.2082624435424805,-8.961438179016113,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0003,Việc khai thác CaCO3 đã từ lâu được di dời từ sông Sen đến đâu?,Oise,,True,True,0,0.0,0.0,,,,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0004,Sau thế kỷ 15 đá vôi được khai thác nhiều ở đâu trong Paris?,Oise,,True,True,0,0.0,1.0,4.46226167678833,5.682252407073975,-4.46226167678833,ANSWERABLE_PREDICTED_EMPTY
0001-0009-0006,Việc khai thác đá vôi bên sông Sen đã dừng từ lúc nào?,thế kỷ 14,,True,True,0,0.0,1.0,7.862419128417969,2.3098373413085938,-7.862419128417969,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0002,Điểm cuối của kênh Saint-Denis ở đâu?,sông Seine ở phần hạ lưu,,True,True,0,0.0,1.0,5.600439071655273,4.549285888671875,-5.600439071655273,ANSWERABLE_PREDICTED_EMPTY
0001-0010-0004,"Trừ dòng sông Seine, dòng chảy nào qua Paris có phần lộ thiên?",Saint-Martin,,True,True,0,0.0,1.0,4.394924163818359,5.761775970458984,-4.394924163818359,ANSWERABLE_PREDICTED_EMPTY
0001-0011-0006,Nguyên nhân chủ yếu nào tạo nên khí hậu của Paris?,đại dương,,True,True,0,0.0,1.0,4.535344123840332,5.6159563064575195,-4.535344123840332,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0002,Paris trở thành nơi thịnh vượng nhất châu Âu vào thời kì nào?,thế kỷ 17,,True,True,0,0.0,1.0,6.649168014526367,3.524728775024414,-6.649168014526367,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0004,Paris bị Đế quốc Roma chiếm đóng vào thời điểm nào?,thế kỷ 1,,True,True,0,0.0,1.0,6.895174980163574,3.2795286178588867,-6.895174980163574,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0005,Cuộc cách mạng Pháp lần đầu tiên diễn ra ở đâu?,Paris,,True,True,0,0.0,1.0,9.804952085018158,0.36306339502334595,-9.804952085018158,ANSWERABLE_PREDICTED_EMPTY
0001-0012-0006,Ai là những người dân đầu tiên sống ở Paris?,người Parisii,,True,True,0,0.0,1.0,8.802455306053162,1.3717800378799438,-8.802455306053162,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0001,Con người lần đầu xuất hiện ở Paris vào lúc nào?,40.000 năm,,True,True,0,0.0,1.0,7.665550708770752,2.483381748199463,-7.665550708770752,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0003,Con người bắt đầu tập trung cư trú nhiều bên Sen vào lúc nào?,khỏang năm 4.000 đến 3.800 trước Công Nguyên,,True,True,0,0.0,1.0,7.993562459945679,2.160693407058716,-7.993562459945679,ANSWERABLE_PREDICTED_EMPTY
0001-0013-0005,Dựa vào đâu cho thấy con người đã sống ở Sông Sen 40000 năm trước?,những công cụ đá được tìm thấy ở bờ sông Seine,,True,True,0,0.0,1.0,7.540011167526245,2.6058437824249268,-7.540011167526245,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0001,Lutetia có hình dáng như thế nào vào những thế kỷ đầu sau Công nguyên?,Hippodamos,,True,True,0,0.0,1.0,5.257510185241699,4.912741661071777,-5.257510185241699,ANSWERABLE_PREDICTED_EMPTY
0001-0014-0006,Paris có tên gì sau khi bị xâm chiếm bởi đế chế Roma?,Lutetia,,True,True,0,0.0,1.0,4.132844924926758,5.972280502319336,-4.132844924926758,ANSWERABLE_PREDICTED_EMPTY
0001-0015-0001,Cuộc chiến tranh Paris và người Viking đã chấm dứt như thế nào?,hòa ước Saint-Clair-sur-Epte năm 911,,True,True,0,0.0,1.0,8.890874147415161,1.294060468673706,-8.890874147415161,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0001,Paris đã trở lại làm thủ đô từ vua nào lên ngôi?,Louis VI,,True,True,0,0.0,1.0,3.9044313430786133,5.817898750305176,-3.9044313430786133,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0002,Paris đã phát triển lớn mạnh hơn Orléans vào lúc nào?,thế kỷ 11,,True,True,0,0.0,1.0,9.604808568954468,0.5691587924957275,-9.604808568954468,ANSWERABLE_PREDICTED_EMPTY
0001-0016-0004,Capet đã chọn nơi nào để đóng đô?,Orléans,,True,True,0,0.0,1.0,5.497689247131348,4.661887168884277,-5.497689247131348,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0002,Bên bờ phải sông Sen đã phát triển mạnh về họat động gì vào thế kỉ XII?,thương mại và tài chính,,True,True,0,0.0,1.0,6.602453231811523,3.5735950469970703,-6.602453231811523,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0005,Vì sao vua Charles V cho xây dựng bức tường thành từcầu Pont Royal tới cửa ô Saint-Denis?,nạn dịch hạch đen,,True,True,0,0.0,1.0,10.11631017178297,0.05792040377855301,-10.11631017178297,ANSWERABLE_PREDICTED_EMPTY
0001-0017-0006,Bên bờ trái sông Sen đã phát triển mạnh về họat động gì vào thế kỉ XII?,giáo dục,,True,True,0,0.0,1.0,5.9173264503479,4.256394863128662,-5.9173264503479,ANSWERABLE_PREDICTED_EMPTY
0001-0018-0003,Trong chiến tranh trăm năm ai đã nổi dậy gây nên biến động lịch sử?,quan thái thú Étienne Marcel,,True,True,0,0.0,1.0,4.002265930175781,6.004489898681641,-4.002265930175781,ANSWERABLE_PREDICTED_EMPTY
0001-0018-0004,Vì sao vua di chuyển đến Hôtel Saint-Pol?,dễ dàng thóat khi có binh biến,,True,True,0,0.0,1.0,5.9263105392456055,4.230166435241699,-5.9263105392456055,ANSWERABLE_PREDICTED_EMPTY
0001-0019-0003,Henry IV đã không thể quay lại Paris cho đến năm nào?,1594,,True,True,0,0.0,1.0,6.019077301025391,4.001788139343262,-6.019077301025391,ANSWERABLE_PREDICTED_EMPTY
0001-0019-0004,"Trong ngày lễ Thánh Barthelemy, có bao nhiêu tín đồ Tin Lành bị Kito giáo giết?",2 ngàn tới 10 ngàn,,True,True,0,0.0,1.0,6.078395843505859,4.0936431884765625,-6.078395843505859,ANSWERABLE_PREDICTED_EMPTY
0001-0021-0003,Nhà thờ Sainte-Geneviève nằm ở đâu?,Paris,,True,True,0,0.0,1.0,6.364041566848755,3.773979902267456,-6.364041566848755,ANSWERABLE_PREDICTED_EMPTY
0001-0021-0004,Vì sao dù đã chuyển đến Versailles nhưng Louis XV đã cho kiến thiết nhiều công trình kiến trúc ở Paris?,Louis XV vẫn yêu thích thành phố,,True,True,0,0.0,1.0,6.746166229248047,3.4240570068359375,-6.746166229248047,ANSWERABLE_PREDICTED_EMPTY
0001-0022-0001,Vì sao nhà vua phải bỏ cung điện owrVersailles để về Paris?,những người nổi dậy tới Versailles,,True,True,0,0.0,1.0,8.626036405563354,1.547476053237915,-8.626036405563354,ANSWERABLE_PREDICTED_EMPTY
0001-0022-0003,Versailles dùng để làm gì sau khi nhà vua bị đuổi khỏi đó?,Quốc hội lập hiến,,True,True,0,0.0,1.0,8.708266854286194,1.4545539617538452,-8.708266854286194,ANSWERABLE_PREDICTED_EMPTY
0001-0023-0001,Vì sao Louis trở thành vị vua không ngai?,Đa số vẫn ủng hộ chế độ quân chủ,,True,True,0,0.0,1.0,6.222910404205322,3.9295802116394043,-6.222910404205322,ANSWERABLE_PREDICTED_EMPTY
0001-0023-0003,Sự kiện nào đánh dấu mốc chấm dứt cho chế độ quân chủ lập hiến ở Pháp?,Louis XVI bị hành quyết,,True,True,0,0.0,1.0,6.288029670715332,3.8520097732543945,-6.288029670715332,ANSWERABLE_PREDICTED_EMPTY
0001-0023-0004,Mục đích của ngày lễ Fédération là gì?,mừng một năm ngày phá ngục Bastille,,True,True,0,0.0,1.0,7.572997808456421,2.586099863052368,-7.572997808456421,ANSWERABLE_PREDICTED_EMPTY
0001-0024-0001,Đường sắt đầu tiên của Pháp là cầu nối hai nơi nào?,Paris với Saint-Germain-en-Laye,,True,True,0,0.0,1.0,3.839831829071045,6.019062519073486,-3.839831829071045,ANSWERABLE_PREDICTED_EMPTY
0001-0025-0002,Paris từ 12 quận tăng thêm 8 quận vào lúc nào?,Ngày 1 tháng năm 1860,,True,True,0,0.0,1.0,3.783186912536621,6.3875732421875,-3.783186912536621,ANSWERABLE_PREDICTED_EMPTY
0001-0026-0002,Paris trở thành trung tâm văn hóa thế giới vào thời gian nào?,Belle Époque,,True,True,0,0.0,1.0,6.224082946777344,3.9231834411621094,-6.224082946777344,ANSWERABLE_PREDICTED_EMPTY
0001-0027-0002,Trận lũ lớn nhất thế kỷ XX đã gây tổn thất cho Paris như thế nào?,ba tỷ franc,,True,True,0,0.0,1.0,6.26579475402832,3.911642074584961,-6.26579475402832,ANSWERABLE_PREDICTED_EMPTY
0001-0027-0003,Paris đã đối mặt với những khó khăn gì sau thế chiến I?,chịu các cuộc ném bom và nã pháo của quân đội Đức,,True,True,0,0.0,1.0,5.2904582023620605,4.871138095855713,-5.2904582023620605,ANSWERABLE_PREDICTED_EMPTY
0001-0028-0003,Hình ảnh Paris đối với các nước trên thế giới như thế nào sau thế chiến II?,một biểu tượng của sự hòa giải,,True,True,0,0.0,1.0,6.997426509857178,3.1656689643859863,-6.997426509857178,ANSWERABLE_PREDICTED_EMPTY
0001-0028-0005,"Trong thời gian Charles de Gaulle làm tổng thống, có vấn đề nổi bật gì xảy ra?","Ngày 17 tháng 10 năm 1961, một cuộc biểu tình cho nền độc lập của Algérie bị cảnh sát đàn áp, ước tính 32 tới 325 người chết. Từ ngày 22 tháng 3 năm 1968, một phong trào sinh viên, bắt đầu từ Đại học Nanterre lan dần tới khu phố La Tinh trở thành một vụ bạo lọan",,True,True,0,0.0,1.0,5.334439754486084,4.834413051605225,-5.334439754486084,ANSWERABLE_PREDICTED_EMPTY
0001-0029-0002,Đối tượng nào đã ra tay với tờ báo Charlie Hebdo vào năm 2015?,hai kẻ Hồi giáo cực đoan,,True,True,0,0.0,1.0,3.686769962310791,6.463089466094971,-3.686769962310791,ANSWERABLE_PREDICTED_EMPTY
0001-0029-0003,Cuộc diễu hành tòan quốc ở Pháp kéo dài 2 ngày trong tháng 1 năm 2015 diễn ra với mục đích gì?,"tưởng niệm các nạn nhân của vụ tấn công Charlie Hebdo, vụ nổ súng tại Montrouge, và cuộc khủng hỏang con tin Porte de Vincennes, đồng thời lên tiếng ủng hộ cho tự do ngôn luận, tự do báo chí và chống chủ nghĩa khủng bố",,True,True,0,0.0,1.0,7.808711528778076,2.332139492034912,-7.808711528778076,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0001,Đặc điểm của các ngành kinh doanh ở Paris là gì?,"đa dạng, không đặc trưng",,True,True,0,0.0,1.0,5.105474472045898,5.052555084228516,-5.105474472045898,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0002,Đặc điểm nổi bật của kinh tế Los Angeles là gì?,ngành công nghiệp giải trí,,True,True,0,0.0,1.0,6.180984735488892,3.9796645641326904,-6.180984735488892,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0003,Những mặt hàng nào đem lại lợi nhuận lớn nhất của công nghiệp Paris?,"sản xuất hàng tiêu dùng, xây dựng, xe hơi, năng lượng",,True,True,0,0.0,1.0,6.988522052764893,3.1692843437194824,-6.988522052764893,ANSWERABLE_PREDICTED_EMPTY
0001-0030-0004,Cơ cấu nguồn dân lực ở Paris tập trung vào lĩnh vực nào nhiều nhất?,dịch vụ,,True,True,0,0.0,1.0,4.416352272033691,5.73026180267334,-4.416352272033691,ANSWERABLE_PREDICTED_EMPTY
0001-0031-0001,Nguồn thu nhập của dân lao động chênh lệch như thế nào ở Pháp?,10% những nhân công hưởng lương cao nhất nhận được gấp bốn lần 10% hưởng lương thấp nhất,,True,True,0,0.0,1.0,8.342642903327942,1.8250006437301636,-8.342642903327942,ANSWERABLE_PREDICTED_EMPTY
0001-0031-0006,Sự chênh lệch thu nhập giữa nam và nữ ở Quận 8 và Quận 20 như thế nào?,"6%, trong khi ở các tỉnh lên đến 10 %",,True,True,0,0.0,1.0,4.822163105010986,5.345397472381592,-4.822163105010986,ANSWERABLE_PREDICTED_EMPTY
0001-0032-0002,Những công ty lớn tập trung ở La Défense nhiều đến mức nào?,"1.500 công ty, trong đó có 14 trong 20 công ty hàng đầu của Pháp và 15 trong 50 công ty hàng đầu của thế giới",,True,True,0,0.0,1.0,4.595401763916016,5.551906585693359,-4.595401763916016,ANSWERABLE_PREDICTED_EMPTY
0001-0032-0003,Có những vấn đề bất cập nào tồn tại ở La Défense?,giá bất động sản quá cao và diện tích các văn phòng rất giới hạn,,True,True,0,0.0,1.0,6.942775726318359,3.2176666259765625,-6.942775726318359,ANSWERABLE_PREDICTED_EMPTY
0001-0032-0005,Vì sao ngành bất động sản ở La Défense phát triển rất mạnh?,"các nhà chọc trời như tháp Areva, tháp EDF, tháp Gan... có tới 3 triệu m² văn phòng và tập trung 150.000 nhân viên",,True,True,0,0.0,1.0,4.612994194030762,5.552996635437012,-4.612994194030762,ANSWERABLE_PREDICTED_EMPTY
0001-0033-0001,Các khách sạn tập trung ở đâu là chủ yếu tại Pháp?,Paris,,True,True,0,0.0,1.0,7.173105239868164,2.982602119445801,-7.173105239868164,ANSWERABLE_PREDICTED_EMPTY
0001-0033-0002,Ngành du lịch có vị thế như thế nào trong cơ cấu kinh tế Paris?,"chiếm 12,8% nhân công của thành phố, tức 147.000 người",,True,True,0,0.0,1.0,7.653373718261719,2.4967117309570312,-7.653373718261719,ANSWERABLE_PREDICTED_EMPTY
0001-0033-0005,Giá của khách sạn tầm trung hạ rẻ như thế nào ở Paris?,"giá các khách sạn 2 sao của Paris lại thấp, đứng thứ 17 trên tổng số 20 đô thị lớn của thế giới",,True,True,0,0.0,1.0,5.373955726623535,4.787594795227051,-5.373955726623535,ANSWERABLE_PREDICTED_EMPTY
0001-0034-0001,Những hình ảnh xấu nào của Paris trong mắt du khách?,một trong những thành phố đắt nhất và bị cho là kém hiếu khách,,True,True,0,0.0,1.0,8.680218935012817,1.4303405284881592,-8.680218935012817,ANSWERABLE_PREDICTED_EMPTY
0001-0034-0002,Vì sao nói Paris không hiếu khách?,đứng thứ 52 về chất lượng đón tiếp,,True,True,0,0.0,1.0,9.035585403442383,1.071375846862793,-9.035585403442383,ANSWERABLE_PREDICTED_EMPTY
0001-0036-0004,Các tầng lớp xã hội chênh lệch như thế nào ở Paris?,những người dân phía tây thường giàu có hơn phía đông,,True,True,0,0.0,1.0,7.0071516036987305,3.1603317260742188,-7.0071516036987305,ANSWERABLE_PREDICTED_EMPTY
0001-0036-0005,Tỉ lệ người nghèo trở xuống ở Quận 7 là bao nhiêu?,7%,,True,True,0,0.0,1.0,7.11136531829834,3.0502090454101562,-7.11136531829834,ANSWERABLE_PREDICTED_EMPTY
0001-0037-0001,Sự khác biệt dòng máu được thể hiện ở Paris như thế nào?,"32,6% các gia đình Paris có gốc ngòai Liên minh châu Âu ở mức nghèo",,True,True,0,0.0,1.0,4.4705352783203125,5.690338134765625,-4.4705352783203125,ANSWERABLE_PREDICTED_EMPTY
0001-0038-0001,Tỉ lệ các cặp hôn nhân chia tay của Paris ở mức nào?,27%,,True,True,0,0.0,1.0,3.5460357666015625,6.587823867797852,-3.5460357666015625,ANSWERABLE_PREDICTED_EMPTY
0001-0038-0004,Dẫn chứng nào cho thấy sự tan vỡ của các cặp hôn nhân ở Paris cao?,Tỷ lệ số gia đình chỉ có bố hoặc mẹ của Paris cũng cao hơn trung bình nước Pháp,,True,True,0,0.0,1.0,6.040738582611084,4.1202263832092285,-6.040738582611084,ANSWERABLE_PREDICTED_EMPTY
0001-0038-0005,Vì sao các gia đình ở Paris thường chỉ có 3 thành viên?,"bởi giá bất động sản cao, các gia đình thường sống trong một diện tích nhỏ hẹp",,True,True,0,0.0,1.0,7.513858795166016,2.651071548461914,-7.513858795166016,ANSWERABLE_PREDICTED_EMPTY
0001-0039-0004,Người dân Paris phải đối mặt với những khó khăn thường nhật gì?,"dân số quá đông, tâm lý stress của đô thị, ô nhiễm, giá cả đắt đỏ, kém an ninh",,True,True,0,0.0,1.0,4.888289451599121,5.281506538391113,-4.888289451599121,ANSWERABLE_PREDICTED_EMPTY
0001-0040-0004,Sự việc gì chứng tỏ nhân dân Pháp đến từ nhiều nơi và đa tôn giáo?,"Theo cuộc điều tra năm 2011, có 23,1% dân số của thành phố sinh ngòai lãnh thổ chính quốc Pháp",,True,True,0,0.0,1.0,7.968063831329346,2.2045979499816895,-7.968063831329346,ANSWERABLE_PREDICTED_EMPTY
0001-0040-0005,Tỉ lệ dân di cư đến Pháp cho đến năm 2011 là bao nhiêu?,"23,1%",,True,True,0,0.0,1.0,4.284940719604492,5.86883544921875,-4.284940719604492,ANSWERABLE_PREDICTED_EMPTY
0001-0041-0001,Biển người đổ về Paris lần đầu tiên năm 1820 vì lý do gì?,chạy trốn cuộc khủng hỏang nông nghiệp,,True,True,0,0.0,1.0,5.549883842468262,4.597611427307129,-5.549883842468262,ANSWERABLE_PREDICTED_EMPTY
0001-0042-0004,Chính phủ Pháp đã ghi nhớ những đóng góp to lớn của Marie Curie qua hình thức nào?,sau khi mất được đưa vào điện Panthéon và in trên tờ 500 franc của Pháp,,True,True,0,0.0,1.0,6.793655872344971,3.3633618354797363,-6.793655872344971,ANSWERABLE_PREDICTED_EMPTY
0001-0043-0003,Có bao nhiêu người dân không nơi nương tựa ở Paris năm 2005?,8.000 người,,True,True,0,0.0,1.0,7.248591661453247,2.8914763927459717,-7.248591661453247,ANSWERABLE_PREDICTED_EMPTY
0001-0043-0004,Tỉ lệ người vô gia cư so với Luân Đôn như thế nào?,50.000 người vô gia cư trên tổng số 7 triệu dân,,True,True,0,0.0,1.0,3.7111306190490723,6.424975872039795,-3.7111306190490723,ANSWERABLE_PREDICTED_EMPTY
0001-0043-0005,Dân số thủ đô Đức năm 2005 là bao nhiêu?,"3,5 triệu dân",,True,True,0,0.0,1.0,7.141528367996216,3.010981321334839,-7.141528367996216,ANSWERABLE_PREDICTED_EMPTY
0001-0044-0001,Tình trạng vô gia cư đã dẫn đến hệ quả gì?,"gặp các vấn đề về sức khỏe, cả thể chất lẫn tâm lý",,True,True,0,0.0,1.0,11.977065920829773,-1.796639323234558,-11.977065920829773,ANSWERABLE_PREDICTED_EMPTY
0001-0044-0002,Tình trạng hôn nhân của phần lớn người không nơi nương tựa ở Paris như thế nào?,"17% người vô gia cư là nữ giới, và cứ 3 nữ vô gia cư thì một người kèm theo con nhỏ, có thể cùng bố đưa trẻ hoặc không",,True,True,0,0.0,1.0,9.307581663131714,0.8667967319488525,-9.307581663131714,ANSWERABLE_PREDICTED_EMPTY
0001-0044-0003,Nam giới vô gia cư ở độ tuổi trung niên ở Paris là bao nhiêu?,31 tới 50 tuổi,,True,True,0,0.0,1.0,5.7044267654418945,4.466116905212402,-5.7044267654418945,ANSWERABLE_PREDICTED_EMPTY
0001-0045-0004,Thế mạnh giáo dục đã có từ lâu đời của Paris là gì?,thần học và triết học,,True,True,0,0.0,1.0,5.568515777587891,4.594317436218262,-5.568515777587891,ANSWERABLE_PREDICTED_EMPTY
0001-0046-0001,Đại học Paris XI tọa lạc ở đâu?,Cao nguyên nhỏ Saclay,,True,True,0,0.0,1.0,3.8241372108459473,6.276197910308838,-3.8241372108459473,ANSWERABLE_PREDICTED_EMPTY
0001-0046-0002,Vì sao Đại hoc Paris phân tách thành các trường riêng biệt?,cuộc nổi lọan của sinh viên năm 1968,,True,True,0,0.0,1.0,3.812673568725586,6.351872444152832,-3.812673568725586,ANSWERABLE_PREDICTED_EMPTY
0001-0046-0003,Vì sao các trường Đại học di chuyển ra khỏi nội thành?,tìm những khu vực rộng hơn ngòai ngọai thành,,True,True,0,0.0,1.0,8.599131464958191,1.5738345384597778,-8.599131464958191,ANSWERABLE_PREDICTED_EMPTY
0001-0047-0002,Hiện nay có những trường Đại học nào ở nội thành Paris?,Các trường đại học Paris từ I đến VII,,True,True,0,0.0,1.0,9.601916909217834,0.5622047185897827,-9.601916909217834,ANSWERABLE_PREDICTED_EMPTY
0001-0047-0004,Từ Paris I đến Paris VII có mấy trường mạnh về thiết kế nghệ thuật?,Bốn,,True,True,0,0.0,1.0,8.730250477790833,1.4368294477462769,-8.730250477790833,ANSWERABLE_PREDICTED_EMPTY
0001-0048-0001,Số lượng sinh viên tập trung ở vùng Île-de-France lớn cỡ nào?,"600.000 sinh viên, chiếm hơn một phần tư số sinh viên ở Pháp",,True,True,0,0.0,1.0,3.7726426124572754,6.385903835296631,-3.7726426124572754,ANSWERABLE_PREDICTED_EMPTY
0001-0049-0001,Hệ thống giao thông của Paris được thiết kế như thế nào?,"Thành phố được bao bọc bởi một hệ thống các đại lộ vành đai và từ các cửa ô của Paris, các đường quốc lộ, xa lộ tỏa đi khắp vùng và tới các tỉnh",,True,True,0,0.0,1.0,6.162519454956055,3.9878273010253906,-6.162519454956055,ANSWERABLE_PREDICTED_EMPTY
0001-0050-0003,Hệ thống dịch vụ xe đạp nào lớn nhất châu Âu?,Vélib',,True,True,0,0.0,1.0,7.880221605300903,2.2800395488739014,-7.880221605300903,ANSWERABLE_PREDICTED_EMPTY
0001-0050-0004,Cơ quan lãnh đạo của Paris có biện pháp gì làm giảm tắt nghẽn giao thông?,khuyến khích giao thông công cộng và xe đạp,,True,True,0,0.0,1.0,10.995309948921204,-0.8399296998977661,-10.995309948921204,ANSWERABLE_PREDICTED_EMPTY
0001-0051-0005,Từ Paris có thể đến sân bay Charles-de-Gaulle bằng đường nào?,"đường cao tốc, xe búyt và tuyến RER B",,True,True,0,0.0,1.0,5.571910858154297,4.584419250488281,-5.571910858154297,ANSWERABLE_PREDICTED_EMPTY
